title,news,links,date,author
Radio Maria Itsekera Nyengo ya Mariatona,Wolemba: Richard Makombe A Director a Radio Maria Malawi  Bambo Joseph Kimu ati wayilesiyi ikukwanitsa kufalitsa uthenga wabwino wa yesu khristu ngakhale ili ndi ngongole zoposa 50 million kwacha. Bambo Joseph Kimu amayankhula izi pa mwambo wa nsembe ya ukaristia otsekera nyengo ya Mariatona omwe unachitikira ku Mtendere Parish mu dayosizi ya Dedza. Bambo Kimu ati ndiokondwa kuti anthu ambiri amamvera wayilesiyi kuphatikizapo anthu omwe si a mpingo wa katolika zomwe anati ndi chisonyezo kuti zikulimbikitsa anthu kukonda kupemphera. Anali mlendo wolemekezeka pa mwambowo- a Bonga ndi akazi awo “Pali anthu ena ambiri omwe amathandiza wayilesiyi omwe ndi a mipingo ina ndipo izi zapangitsa kuti Radio Maria ikhale ikufalitsa uthenga wabwino wa yesu khristu kuyambira pomwe inatsegulidwa zaka 20 zapitazo”anatero Bambo Kimu. Bambo Kimu anapitiliza kupemph anthu onse akufuna kwabwino komanso akhristu kuti apitilize kuthandiza  komanso kuyikonda wayilesiyi kuti izikwaniritsa  cholinga chake chofalitsa uthenga wabwino kwa anthu ambiri. “Ndikupempheni kuti mupitilize kupemphelera Radio Maria komanso muzikonda kugwiritsa ntchito wayilesiyi mu zochitika zanu kuti uthenga wa mulungu upilire kufalikira ponseponse”anapitiliza motero Bambo Kimu. Bambo Kimu anati “Ndikudziwa kuti muli ndi mavuto a zachuma pano pa Parish komanso mmanyumba mwanu koma munaona kuti nkofunika kuti muthandize Radio Maria ndithokoze kuti mwaonetsa chikondi chomwe muli nacho ku wayilesiyi” Mmawu awo Monsignor John Chithonje anati akuthokoza a Director a wayilesiyi kamba kosankha kudzachitira mwambo otsekera Mariatona ku dayosizi ya Dedza zomwe ati zikusonyeza ubale wabwino omwe ulipo pakati pa dayosiyi yi ndi Radio Maria Malawi. “Dayosizi ino ndiyokonzeka kuthandiza Radio Maria nthawi ina iliyonse ndipo timayesetsa kuthandiza kuti ntchito zake zipitilire kupita patsogolo” anateroMonsignor Chithonje. Monsignor Chithonje anathokoza kwambiri akhristu a Parishi yi kamba kotenga gawo pothandiza wayilesiyi zomwe anati zaonetsa ubale omwe ulipo ndi wayilesiyi komanso kuti amayikonda Radio Maria. “Ntchito yomwe Radio Maria ikugwira yathandiziranso kuti ubale wathu ndi akhristu a mdziko la Mozambique ukhale opambana komanso wamphamvundipo zaonetseratu kuti akhristuwa amakonda kumvera wayilesiyi”anatero Monsignor Chithonje Nyengo ya Mariatona inatsegulidwa ku Sacred Heart Zomba Cathedral ku Zomba dayosizi pa 4 May ndipo yatsekedwa pa 27 July 2019 ku Mtendere Parish mu dayosizi ya Dedza. Pa mwambowu ndalama zokwana 1 million six hundred and fifty  9 hundred forty kwacha ndi zomwe zinapezeka ndipo mlendo olemekezeka pa mwambowu anali a Mike Bonga omwe  anapereka cheke cha ndalama zokwana 5 hundred thousad kwacha.,https://www.radiomaria.mw/radio-maria-itsekera-nyengo-ya-mariatona/,"July 28, 2019",Izahaki Mwacha
MEC Ikupitilira Kutolera Maumboni Ake,"Wolemba: Glory Kondowe Bungwe loyang’anira zisakho m’ziko muno la  Malawi Electoral Commission (MEC) lati likupitilirabe ndi ntchito yake yotolera maumboni ku madera komwe maumboniwa sanateledwe potsatira chigamulo cha khoti chomwe chinaperekedwa lachinayi lapitali ku Lilongwe. Mwafulirwa: Ikamatha nthawi yomwe atipatasa tikhala titamaliza kutolera maumboni athu M’neneli wa bungwe-li a Sangwani Mwafulira anena izi pofotokozera Radio Maria Malawi.  Mwazina  a Mwafulirwa ati khoti linapereka masiku asanu oti bugweli litolele maumboni ake, choncho pasapezeke zina zosokoneza bungweli pa ntchitoyi. Iwo anatiso abungwe la MEC layamba kale tchito yoyendera madera ndi kukumana ndima officers  a maboma omwe anatsala ndipo ati ena awayimbira telephone kuti azakumane ndi ma lawyer m’malo ena ndipo ati pasapezeke wina wozasokoneza kaamba koti aliyense wochita izi azapalamula mlandu ndipo iwo atsimikiza kuti kutha kwa masiku asanu akhara atatsiriza ntchito yawo yotolera maumboniyi.",https://www.radiomaria.mw/mec-ikupitilira-kutolera-maumboni-ake/,"July 26, 2019",Izahaki Mwacha
Akaidi  Awiri Athawa Kundende ya Zomba,Wolemba: Glory Kondowe Akaidi awiri omwe anapalamula mulandu othyola mnyumba athawa usiku wa lachitatu kundende ya Zomba. Wofalitsa nkhani za ndende mdziko muno Assistant Superintendent Chimwemwe Shawa watsimikiza za nkhaniyi polankhula ndi Radio Maria Malawi. Shawa wati akaidiwa ndi Jones Chikweza komanso Bright Mterera onsewa anapalamula mulandu wakuba pothyola nyumba. Mwazina A Shawa apempha anthu omwe angawone akayidiwa kuti akanene ku polisi yomwe ali nayo pafupi. Poyankhulapo a Shawa ati sakudziwa chomwe chinachititsa kuti  akaidiwa athawe. Iwo ati Chikweza anapalamulako mlandu wakuba mowopseza komanso a Bright Mterera womwe anapalamula mlandu wakuswa nyumba zomwe zimapeleka chiwopsezo kwa anthu ena ndipo iwo ati akupempha ngati angawone anthuwa akapeleke lipoti ku polisi.,https://www.radiomaria.mw/akaidi-awiri-athawa-kundende-ya-zomba/,"July 26, 2019",Izahaki Mwacha
Papa Alamula Mabishop Akumane ndi President wa Syria,"Wolemba: Thokozani Chapola M’tsogoleri wa mpingo wakatolika pa dziko lonse wapempha atsogoleri a mpingowu m’dziko la Syria kuti akumane ndi mtsogoleri wa dzikolo ndi kukambirana naye kuti athandize pothetsa nkhondo ya pachiweniweni yomwe ikupitilira kusokoneza bata ndi mtendere umene anthu akhala ali nawo mdzikomo. Papa wanena izi potsatira kukula kwa za mtopola zomwe anthu akupitilira kuchitirana potsatira zipolowe za ndale zomwe zikupitilira kuchitika m’dzikomo ati pofuna kukakamiza m’tsogoleri wa dzikolo Bashar kuti atule pansi udindo wawo. Anthu ndi magulu osakondwa ndi ulamuliro wa m’tsogoleri-yu anayamba kuchita izi kuyambira mchaka cha 2011 zomwe zachititsa kuti anthu ambiri ataye miyoyo yawo ndipo ena anathawa mdzikomo kamba ka nkhondo yapachiwenweni yomwe inabuka m’dzikomo. Malingana ndi malipoti, ambiri mwa anthu omwe akhudzidwa kwambiri ndi khondo-yi ndi akhristu omwe chiwerengero chawo ndi chochepa kwambiri poyerekeza ndi momwe anthu otsatira chipembedzo cha chisilamu alili mdzikomo.",https://www.radiomaria.mw/papa-alamula-mabishop-akumane-ndi-president-wa-syria/,"July 26, 2019",Izahaki Mwacha
Mwambo wa Tsiku Lofalitsa Mauthenga mu Mpingo Ukachitikira ku Chikwawa,"Wolemba: Glory Kondowe Mpingo wakatolika m’dziko muno wati ndi wokhutira ndi mutu umene mtsogoleri wa mpingo wakatolika pa dziko lonse Papa Francisko wapereka kuti mpingo-wu ugwilitse ntchito pa tsiku lokumbukira za kufalitsa mawu ndi mauthenga(Communication Sunday) chaka chino. Mkulu wa kuofesi yoona zofalitsa mauthenga ku likulu la mpingo wakatolika m’dziko muno ku Episcopal Comference of Malawi (ECM), bambo Godino Phokoso anena izi pofotokozera mtolankhani wathu za momwe mpingo-wu wakonzekelera tsikuli chaka chino. Iwo ati chaka chino mpingo wakatolika pa dziko lonse, wakonza zoti akhristu a mpingowu azindikire za udindo wawo wogwilitsa ntchito njira zolumikizilana za makono monga lamya za m’manja, ndi cholinga choti zisakhale zida zothetsera maubale abwino omwe akhala alipo njirazi zisanafike. Mwachizolowezi chaka ndi chaka kumakhala mwambo woganizira tsiku lozafalitsa mauthenga lomwe limatchedwa Communication Sunday mu mpingo wakatolika udzachitika lamulungu pa 28 July 2019. Malingana ndi Phokoso chaka chino mwambuwu ukachitika mu dayosizi ya Chikwawa ku parish ya Nchalo  ndipo misayi akatsogolere ndi Ambuye Peter Musikuwa wochokera mu dayosizi yomweyo ya Chikwawa  komweso kukakhare ma communication officers onse, ma director ama wailesi achikatolika ndi atolankhani onse a chikatolika.",https://www.radiomaria.mw/mwambo-wa-tsiku-lofalitsa-mauthenga-mu-mpingo-ukachitikira-ku-chikwawa/,"July 25, 2019",Izahaki Mwacha
St. Tereza Nursery School Iyendera Radio Maria Malawi,"Wolemba Richard Makombe Mkulu oyendetsa ntchito za sukulu ya mkombaphala ya St. Tereza m’boma la Ntcheu wati akhristu mdziko muno akuyenera kutengapo mbali pothandiza Radio Maria Malawi kuti idzigwira bwino ntchito zake zofalitsa uthenga wabwino wa Yesu Khristu. Sister Mphatso Raphael amayankhula izi pomwe anatsogolera gulu la ana ophunzira ku sukulu ya mkombaphala ya St. Tereza kuchokera ku Ganya Parish kudzayendera ku likulu la wayilesi ku Mangochi. Sister Raphael anati ndi okhutira ndi momwe wayilesiyi ikugwilira ntchito zake ndipo wati ali ndi chiyembekezo kuti ana omwe anabwera nawo kudzaona wayilesiyi aphunzira zambiri za momwe wayilesiyi imagwilira ntchito zake. “Chidwi chathu chinali chodzawaonetsa ana wa momwe wayilesiyi imagwilira ntchito zake kuti akamakula akhale ndi chidwi chodzagwira ntchito monga ya utolankhani kapena aulutsi mwazina,”anatero Sister Raphael. Iwo anati ndibwino kuphunzitsa anawa kuti akamakula athe kusankha luso lomwe lingadzawathandize mtsogolo kuti adzakhale atsogoleri odalilika. “Ndipezerepo mwayi opempha anthu kuti azithandiza Radio Maria poti imadalira thandizo kuti ipitilize kufalitsa uthenga wabwino ndi kusintha miyoyo ya anthu ambiri omwe amamvera wayilesiyi,”anatero Sister Raphael. Sister Raphael analimbikitsa onse omwe amathandiza wayilesiyi kuti apitilize kutero kamba koti wayilesiyi imasowa zambiri pogwira ntchito zake za tsiku ndi tsiku. Sukuluyi yathandiza Radio Maria Malawi ndi ndalama zokwana15, 000 kwacha kuti zithandize kuyendetsa ntchito za wayilesiyi. Sukulu ya St. Tereza imapezeka ku St. Anne church ku Ganya Parish mu dayosizi ya Dedza ndipo inayamba mchaka cha 2001.",https://www.radiomaria.mw/st-tereza-nursery-school-iyendera-radio-maria-malawi/,"July 25, 2019",Izahaki Mwacha
Sukulu za Mkombaphala Zikukweza Maphunziro-Social Welfare,"Wolemba Sylvester kasitomu Kutumiza ana ku sukulu za mkombaphala ati ndi kofunika kwambiri kaamba koti kumathandiza ana kuti akhale ndi nzeru pamene akupita ku sukulu za pulaimale. Mmodzi mwa akulu akulu mu office ya zosamalira anthu mboma la zomba ya Zomba District Social Welfare  a Stellah Kunje ndi omwe anena izi pa mwambo wotsekera sukulu za mkombaphala zisanu ndi zitatu 8 zomwe zimayang’aniridwa ndi bungwe la Partners In Action For Development PASD kwa group village headman Mtogolo mdera la mfumu yayikulu Malemia mboma la Zomba. A Kunje apempha mabungwe omwe akufuna kuyambitsa school za mkombaphala mbomali kuti afike ku Offesiyi kuti akalandile maphunziro ammene angaphunzitsire anawa. “Tipemphe anthu akufuna kwabwino omwe akufuna kuyambitsa masukuluwa mboma lino kuti abwere ku maofesi athu kuti azalandile maphunzoro ammene angaphunzitsire anawa koposa posa tithokoze bungwe la pasd kaamba kokhala patsogolo kuthandiza sukulu za mmera mpoyamba,” anatero a Kunje. Polankhulapo mkulu wa bungwe la Partners Action For Sustainable Development Amos  Chiyenda anati ndi wokhutiora ndi momwe ntchito yophunzitsira anawa yayendera mu chakachi mderali. Mwazina iwo apempha makolo kuti apititse ku sukulu za pulaimale ana omwe amaliza mapunziro awo mmasukulu amkomba pahala wa kuti akapilize maphunziro awo ana omwe alandila ma satificate ndipo akuyembekezeka kukayamaba sukulu za pulaimale mu teremu yoyamba yomwe ikudzayi ndi 130 ochokera msukuluzi.",https://www.radiomaria.mw/sukulu-za-mkombaphala-zikukweza-maphunziro-social-welfare/,"July 25, 2019",Izahaki Mwacha
Kingstone AlonjezaKusinthaMiyoyoyaAnthu aMdera Lake,"Wolemba Richard Makombe Alonjeza kutukula dera lake- Kingstone Phungu wadera la pakati m’boma la Mangochi , Victoria Kingstone wati ali ndi chidwi chotukula boma la Mangochi komanso kupititsa patsogolo miyoyo ya anthu a m’derali. MayiKingstoneamayankhulaizi pa bwalo la sukuluyaMilambem’bomali pa msonkhanoomweanachititsalamulunguwomwecholingachakechinalikuthokozaanthupowavotera pa udindowu. Mwazina a KingstoneatiayesetsakukonzamisewumongawaMangochiKatemakomansokukonzasukuluzam’deralipofunakuonesetsakutiwakwaniritsalonjezo lake lomweanalonjezaanthu a m’dera-li pa nthawiyomweamachititsamisonkhanoyokopawanthu. “Ndiyesetsa kuthana ndi vuto la njala lomwe anthu am’derali akukumana nalo”.anatero a Kingstone. A Kingstone anati cholinga cha msonkhano ndikufuna kucheza ndi anthu a mderali ndipo aalonjeza kuti ayendera madera onse pofuna kuwathokoza powasankha  pa udindo wawo ngati phungu wa derali. “Ndikufuna kuti nditukule miyoyo ya amayi a mdera lino ndipo kuyambira mwezi uno ndiyamba kuwapatsa theka la ndalama zomwe ndimalandira pa mwezi kuti ayambe kuchita bizinsi”anatero a Kingstone. Pa msonkhano panali mafumu komanso phungu wa ku mwera chaku mmawa kwa Mangochi Mayi Francisca Masamba anali nawo.",https://www.radiomaria.mw/kingstone-alonjezakusinthamiyoyoyaanthu-amdera-lake/,"July 24, 2019",Izahaki Mwacha
RAC Iphunzitsa Mafumu Ntchito Yolimbana ndi Nkhanza,"Wolemba Richard Makombe Bungwe lomenyera ufulu  wa anthu  mdziko muno la Rights Advice Center (RAC) m’boma la Mangochi lapempha mafumu ndi adindo a zipembedzo zosiyanasiyana  kuti adzipereke pa ntchito yolimbana ndi nkhanza zomwe anthu akupitilira kukomana nazo m’bomalo. Mkulu woyendetsa ntchito za bungweli a Madalitso Masache anati anachiona chanzeru kuti aphunzitse ma fumuwa chifukwa ndi amene amakhala ndi anthu choncho ndi amene amakumana ndi nkhani zokhudza nkhanza kwambiri. “Tili ndi chidwi kuonesetsa kuti mafumuwa aphunzitsidwa bwino nkhani zokhudza khanza kuti azitha kuthana ndi mavuto okhudza nkhanza pamene zachitika ku  adera kwawo. Maphunzirowa omwe anali a tsiku limodzi  anabwereta pamodzi mafumu ochokera mmadera amene bungweli likugwiramo ntchito zake omwe ndi a Chimwala, Mponda , Jalasi ndi Nankumba. Cholinga cha maphunziro-wo chinali kuwazindikilitsa luso la momwe angathandizire pa ntchito zolimbana ndi nkhanza zochitika m’madera mwawo. Mwa zina adindowa anawazindikilisanso za mchitidwe wozembetsa anthu wotchedwa Trafficking In Person (TIP) ndi njira zothanilana ndi mchitidweu. Mmmawu ake mmodzi mwa mafumu omwe anachita nawo maphunzirowo  Group Village Headman Changamire a mdera la mfumu yayikulu Chimwala mbomalo, anathokoza bungwe-li kamba kowakonzera maphunzirowo. “Tiyamike kambiri poti taphunzirazi  zitithandiza kuti tizitha kuweluza bwino milandu yokhudza nkhana zomwe zimakonda kuchitika pakati pa amayi ndi ana ku madela komwe tikuchokera.”anatero Group Village Changamile. Maphunzirowo anachitika ndi thandizo lochokera ku bungwe la Norwegian Church Aid (NCA).",https://www.radiomaria.mw/rac-iphunzitsa-mafumu-ntchito-yolimbana-ndi-nkhanza/,"July 24, 2019",Izahaki Mwacha
Wachitetezo wa Nkhalango ya Dzalanyama Waphedwa,Wolemba Sylvester Kasitomu Apolisi ku Dedza akusakasaka munthu wina amene wapha mmodzi mwa otetedza nyama ndi nkhalango ya ku malo a boma la Dzalanyama m’bomalo. Mbali imodzi ya nkhalango ya Dzalanyama Ofalitsa nkhani za a polisi m’bomalo Cassim Manda watsikimiza za nkhani-yi ndipo wati izi zinachitika pa 20 mwezi uno pomwe malemu-yi Widson Samuel ndi otumikira ena mu nkhalango-yi amagwira ntchito zawo potetedza zachilengedwe zopezeka mu nkhalango-yi. A Manda ati malemuyi anafera mu nkhalango-yi pa nthawi imene amalimbana ndi anthu omwe anakumana nawo akuotcha makala mu nkhalango yotetezedwa-yi. Padakalipano apolisi akhadzikitsa ntchito yosakasaka anthu omwe anachitira zaupandu povulaza ndi kupha malemu-yi. A Widson Samuel anali ochokera m’mudzi mwa Lodzani m’dera la mfumu yayikulu Chilikumwendo m’boma lomwelo la Dedza.,https://www.radiomaria.mw/wachitetezo-wa-nkhalango-ya-dzalanyama-waphedwa/,"July 24, 2019",Izahaki Mwacha
Nankhumwa Apempha Mipingo Ipemphelere Bata,"Wolemba Sylvester Kasitomu Nankhumwa: Mipingo ithandize kupemphelera mtendere mdziko muno Nduna yowona za ulimi, m’thilira ndi chitukuko cha madzi yemwenso ndi wachiwiri kwa mtsogoleri wa chipani cha Democratic Progressive (DPP) mchigawo cha kumwera, Kondwani Nankhumwa wapempha atsogoleri a mipingo kuti apemphelere bata mdziko muno. Nankhumwa amalankhula izi m’boma la Chikwawa pa mwambo womwe dayosizi ya mpingo wa katolika ya Chikwawa imadzodza dikoni yohane nzondola kukhala wansembe komanso chaka cha ansembe asanu ndi m’modzi omwe akwanitsa zaka 50 komanso 25 mu utumiki. Mawu-wa akudza patangopita masiku ochepa iye atalankhulanso pa msonkhano womwe anachititsa ku Ndirande mu mzinda wa Blantyre kuti atha kutsogolera zokambirana zodzetsa mtendere pa mpungwepungwe wa ndale omwe ukuchitika mdziko muno pomwe ena akuchita ziwonetsero zosonyeza kusakondwa ndi momwe chisankho chapitachi chinayendera. “Ndipezerepo mwai wopepha atsogoleri amipingo uno komanso azipembezo zina kuti tigwirane manja popempherera dziko la malawi kuti bata ndi mtendere zipitilire monga mukudziwa kuti kuchokera pomwe bungwe loona za chisankho mdziko muno linaulutsa zotsatira za chisankho mu mwezi wamay anthu akhala akuchita zionetsero zoonetsa kusakodwa ndi ganizoli zomwe zikusokoneza ma busines ndi zina mdziko muno,” anatero Nankhumwa. Bambo Yohane Mzondola omwe ndi wansembe watsopanoyu akuyembekezeka kuyamba ntchito yake ku Chikwawa Cathedral mu dayosiziyo.",https://www.radiomaria.mw/nankhumwa-apempha-mipingo-ipemphelere-bata/,"July 24, 2019",Izahaki Mwacha
Kwelepeta Alimbikitsa Achinyamata pa Maphunziro,"Wolemba Sylvester Kasitomu  Boma lalimbikitsa achinyamata a m’dera la Zomba Malosa kuti abwelerenso ku sukulu ngati adasiyira panjira ndi cholinga choti adzakhale achinyamata odalilika mziko muno Wachiwiri kwa nduna yowona zoti palibe kusiyana pakati pa amai ndi abambo, ana komanso ulumali osiyanasiyana Grace Kwelepeta wayankhula izi ku Domasi m’boma la Zomba kwa ma magulu a achinyamata omwe amagwira ntchito zawo m’dera la Zomba Malosa. Mai Kwelepeta omwenso ndi phungu waku nyumba ya malamulo mdera la Zomba Malosa ati maguluwa amagwira ntchito yabwino monga kusamala zachilengedwe, kusamalira okalamba choncho anaona kuti ndibwino akumane nawo ndi kuwalimbikitsa pa ntchito zawo. “Zambiri zomwe achinyamatawa apempha pa mwambo uno ziri kale mmanifesito achipani chathu cha DPP koposaposa ndi thokoze achinyamatawa kaamba kogwira ntchito yotamandika posamalira zachilenge poletsa anthu kuotcha makala mu derali,” anatero Kwelepeta. Achinyamata a mu derali anakhazikitsa dongosolo loyambanso kubzala mitengo ndi cholinga chofuna kusamalira chilengedwe komanso kufuna kuthana ndi mavuto omwe amadza kaamba kakusintha kwa nyengo.",https://www.radiomaria.mw/kwelepeta-alimbikitsa-achinyamata-pa-maphunziro/,"July 24, 2019",Izahaki Mwacha
Gogo Gundaphiri ayamikira Radio Maria Malawi,"Wolemba Richard Makombe Azigogo awiri omwe anayenda nawo ulendo wa ndawala omwe Radio Maria Malawi inakonza ngati njira imodzi yofuna kupeza ndalama pa 20 July chaka chino ayamikira wayilesiyi chifukwa chofalitsa uthenga wa bwino wa Yesu Khristu kwa anthu ochuluka mdziko muno. Mmodzi mwa agogowa a Winondo Gundaphiri amayankhula izi pa mbuyo pa ulendo wa makilomita 28 pa ulendo omwe wayilesiyi inakonza ochoka ku Koche Parish kufika ku St Augustine Cathedrala loweruka pa 20 July. Agogowa anayenda nawo ulendo wa ndawalawu Iwo anati ndiokondwa ndi momwe dongosolo lonse lokhudza  ulendo linakonzedwera choncho ndiwoyamika kwa anthu onse omwe anachita po kanthu kuti znse ziyende bwino. “Ndimakonda kumvera kwambiri wayilesi yi choncho nditamva kuti yakonza ulendowu ndinachiona chanzeru kuti ndikhale nawo ndikuyithandiza kupeza ndalama kuti ipitire kugwira ntchito yake yofalitsa uthenga wabwino wa yesu khristu”anatero a Gundaphiri. A Gundaphiri anati nthawi zonse akamamvera wayilesiyi amakhala osangalala chifukwa mapologalamu ake ndiosangalatsa ku moyo wa uzimu makamaka pologalamu ya ulaliki imawasuntha kwambiri. Poyankhulapo ku mbali yawo a Eric Zulu omwe anali nawo pa ulendowu pamodzindi akazi awo mayi Mary Zulu anati  ndiokondwa kuti akwanitsa kuyenda ulendo onse ndipo anati akwaniritsa zomwe mtima wawo umafguna kutenga nawo mbali pothandiza Radio Maria. “Linali khumbo langa kuti ndizitenga nawo mbali pothandiza Radio Maria pomwe ikufuna kupeza thandizo la ndalama zothandizira kuyendetsa ntchito zake.” A Zulu anati, “Ulendo unali osangalatsa chifukwa timavina komanso pomwe anthu amapereka ndalama zimaonetsa kuti cholinga cha ulendowu chikukwaniritsidwa.” Kingstone kupereka cheke kwa a Levi Pherani Ndalama zokwana 4 hundred and five ,five kwacha ndi zomwe zinatoleledwa pa ulendo kuphatikiza  cheque cha ndalama zokwana 100 thousand kwacha chomwe anapereka ndi mlendo olemekeza pa mwambowu mayi Victoria Kingstone.",https://www.radiomaria.mw/gogo-gundaphiri-ayamikira-radio-maria-malawi/,"July 23, 2019",Izahaki Mwacha
BomaLayamba Project YomangaMilathoM’boma la Mangochi,"By Glory Kondowe Ngati njira imodzi yofuna kutukula dziko lino boma layamba ntchito zake zachitukuko yomanga milatho ya mmisewu yomwe sili mu kaundula wa boma, tchito yomwe ndi ya ndalama zosachepera 3 billion kwacha. Jooma: Taika ndalama zokwana 3 billion kwacha zogwilira ntchitoyi Ndunayoonazamtengatengandizomangamanga Ralph Joomawanenaizim’boma la Mangochipomweneamatsegulirantchitoyomangamilathoitatum’bomalomaderaawiriosiyana; umodzikuChilipamdera la kumwerachakuzambwekwaboma la MangochikomansomilathoinaiwirikuNamweramdera la MangochiMasongola. Malingandi A Joomaunduna wake wapeza kale milathumakumiatatuyotiikonzedwem’mabomaonse a dzikolinondipontchitoikhalaitathapakutha pa miyeziinayiikudzayi. “Tachionachanzerukutitikonzeminseuyomweinawonongekapakadalipanomamidziosiyanasiyanaifewongatiawudunayazamtengatengandizomangamangatatengandalamazapaderazotizitithandizirakumangaminsewukutitisamadikirekutiiwonongekeayizomwemabungweang’onoang’onomonga a CDF zikanalepherakukwanitsa. Pakadalipanotikumangamilathoyatsopanoyolimbayomangidwandisimentimamidziomweakuvutikamayendedweawoosatikumangoganizilaminseuikuluikuliyokhaayi. Tatengandalamazopitilila 3 billion  zomwetikufunakutizitithandizirekukodzaminseuyakumudzi. Bomalawonetsachidwimaderaamidziomweanthuakuvutikamayendedweawokutitsopanoaziyendamosavutikapakalipanotikodzamilathoyokwana 30 maderaonseadzikomunozomwezititengerendalamazambirikutitiyikodzemwalusondimolimba,” anatero a Jooma. M’mawuakephungu wad era la MangochiMasongola Ishmael Grant wayamikirabomakaambakachitukukochizomwewatizakwaniritsaenamwamalonjezoakeomweamkachitanthawiyokopaanthukutiamuvotere pa udindowu. Iyewatindiwokondwandikuzachitiraumboni pa chitukukochomweundunawazomangamangandizamtengatengayawachitirapowamangiramilathoitatumudera lake mudziwansombazomwezichititsekupititsamaphunziropatsogolo Kamba kotianasazivitikakupitakusululunyemgoyadzinja.Iwopowonjezerapoatimlathowusupinduliraderalawolokhaayikomasomidziinayoyandikirananayondipoatiiwondiwokondwandimwayiomwewawagwera mu deralawo.",https://www.radiomaria.mw/bomalayamba-project-yomangamilathomboma-la-mangochi/,"July 23, 2019",Izahaki Mwacha
